idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,teu,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
761837,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,9166666666279","0,083333333430346","5,7499999998836",0,"5,8333333333139","10,749999999942",16374892,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1953,2",Desembarcados,"",""
791082,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"58,000000000116","0,83333333325572","3,75","0,083333333255723","4,6666666665114","62,666666666628",17211223,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1257,7",Desembarcados,"",""
790976,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","5,7500000000582","0,083333333255723","5,9166666665697","6,0833333332557",17210584,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1757,8",Desembarcados,"",""
735811,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333430346","4,4166666665697","0,16666666668607","4,6666666666861","4,8333333333721",15863370,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1385,2",Desembarcados,"",""
763526,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","0,083333333255723","3,9166666666861","0,083333333255723","4,0833333331975","4,1666666666279",16435126,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1102,4",Desembarcados,"",""
778204,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"16,5","0,41666666662786","4,5833333332557","0,083333333430346","5,0833333333139","21,583333333314",16844474,BRSAL,BRARE,2501,"Granel Sólido",0,0,1403,Desembarcados,"",""
789978,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,75","1,1666666668025","7,7499999999418","0,083333333255723",9,"9,75",17202510,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1907,9",Desembarcados,"",""
762999,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,"0,083333333255723","5,6666666666279","0,083333333430346","5,8333333333139","17,833333333314",16414466,BRSAL,BRARE,2501,"Granel Sólido",0,0,1510,Desembarcados,"",""
735797,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"7,9166666666279","0,083333333430346","5,9166666665697",0,6,"13,916666666628",15863362,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1142,3",Desembarcados,"",""
777634,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","1,2499999998836","5,0000000000582","0,083333333255723","6,3333333331975","6,4166666666279",16841112,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1495,4",Desembarcados,"",""
789185,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666651145","0,50000000005821","15,416666666628","0,083333333430346","16,000000000116","16,166666666628",17160400,BRSAL,BRARE,2501,"Granel Sólido",0,0,"2014,8",Desembarcados,"",""
772099,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"23,833333333314","0,41666666680248",9,0,"9,4166666668025","33,250000000116",16686305,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1572,4",Desembarcados,"",""
779913,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"104,83333333331","0,16666666668607","17,083333333314","0,083333333255723","17,333333333256","122,16666666657",16900497,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1777,5",Desembarcados,"",""
764929,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"21,916666666686",0,"4,1666666666279","0,083333333255723","4,2499999998836","26,16666666657",16504939,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1188,8",Desembarcados,"",""
805836,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"18,500000000058","0,083333333255723","4,2500000000582","0,083333333255723","4,4166666665697","22,916666666628",17711933,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1129,6",Desembarcados,"",""
784590,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,75","0,083333333430346","7,3333333333139",0,"7,4166666667443","11,166666666744",17027478,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1386,7",Desembarcados,"",""
783570,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666651145",0,"6,1666666666861",0,"6,1666666666861","6,3333333331975",17005032,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1679,4",Desembarcados,"",""
771852,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"10,5","0,083333333255723","6,3333333333721",0,"6,4166666666279","16,916666666628",16685514,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1830,9",Desembarcados,"",""
771993,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"4,5833333332557",0,"4,5833333332557","4,5833333332557",16685700,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1613,7",Desembarcados,"",""
774611,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,416666666686","0,16666666651145","8,3333333334303","0,083333333255723","8,5833333331975","22,999999999884",16715741,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1519,9",Desembarcados,"",""
739363,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"25,5","0,33333333337214","16,166666666628","0,083333333255723","16,583333333256","42,083333333256",15865889,BRSAL,BRARE,2501,"Granel Sólido",0,0,1476,Desembarcados,"",""
738920,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,0833333334303","1,5","5,6666666666279","0,083333333255723","7,2499999998836","10,333333333314",15865829,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1730,7",Desembarcados,"",""
771757,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,3333333333721","6,8333333332557","4,5","0,083333333255723","11,416666666511","17,749999999884",16684523,BRSAL,BRARE,2501,"Granel Sólido",0,0,1345,Desembarcados,"",""
783759,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,"0,083333333430346","6,3333333333721","0,083333333255723","6,5000000000582","9,5000000000582",17005474,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1800,2",Desembarcados,"",""
777623,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,33333333319752","2,9166666667443","6,0833333332557","0,083333333430346","9,0833333334303","9,4166666666279",16841101,BRSAL,BRARE,2501,"Granel Sólido",0,0,1590,Desembarcados,"",""
788439,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"12,916666666686",0,"6,0833333332557","0,083333333430346","6,1666666666861","19,083333333372",17129584,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1634,6",Desembarcados,"",""
760949,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,8333333333721","0,083333333430346","5,6666666666279","0,083333333255723","5,8333333333139","7,6666666666861",16353549,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1262,6",Desembarcados,"",""
761726,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,1666666666861","0,66666666656965","7,3333333333139","0,083333333430346","8,0833333333139","11,25",16374777,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1746,3",Desembarcados,"",""
761745,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,83333333325572","0,083333333430346","6,8333333332557","0,083333333255723","6,9999999999418","7,8333333331975",16374798,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1757,9",Desembarcados,"",""
778713,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,1666666665697","0,083333333430346","4,8333333331975","0,083333333430346","5,0000000000582","7,1666666666279",16849602,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1554,3",Desembarcados,"",""
777835,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"16,333333333314","0,083333333255723","4,9166666668025","0,083333333255723","5,0833333333139","21,416666666628",16841732,BRSAL,BRARE,2501,"Granel Sólido",0,0,1701,Desembarcados,"",""
791992,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"21,500000000058","0,33333333319752","6,5833333334886","0,16666666651145","7,0833333331975","28,583333333256",17275455,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1546,1",Desembarcados,"",""
790169,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,50000000005821","0,33333333337214","4,8333333333721","0,083333333255723","5,25","5,7500000000582",17204421,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1698,9",Desembarcados,"",""
778472,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","6,0833333332557","0,083333333430346","6,2499999999418","6,4166666666279",16845289,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1320,9",Desembarcados,"",""
790229,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,6666666666861","0,99999999994179","8,4166666666861","0,083333333255723","9,4999999998836","14,16666666657",17204694,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1467,3",Desembarcados,"",""
787904,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607",0,"9,1666666666861",0,"9,1666666666861","9,3333333333721",17123896,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1420,8",Desembarcados,"",""
761097,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666651145","0,083333333430346","5,9166666665697","0,083333333430346","6,0833333334303","6,2499999999418",16357858,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1907,5",Desembarcados,"",""
765815,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"59,33333333343",0,"3,4166666666279","0,083333333255723","3,4999999998836","62,833333333314",16526541,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1410,8",Desembarcados,"",""
778024,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,91666666651145","5,9166666667443","0,083333333255723","6,9166666665114","7,0833333331975",16843505,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1455,1",Desembarcados,"",""
792072,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"23,833333333314","3,1666666666861","4,1666666666279","0,083333333430346","7,4166666667443","31,250000000058",17275653,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1015,2",Desembarcados,"",""
788467,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"19,5","0,083333333430346","9,4166666666279","0,083333333430346","9,5833333334886","29,083333333489",17129610,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1889,9",Desembarcados,"",""
760561,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,33333333337214","0,91666666668607","4,8333333331975","0,25000000011642",6,"6,3333333333721",16351869,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1169,1",Desembarcados,"",""
735790,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","0,083333333255723","3,4166666666279",0,"3,4999999998836","3,5833333333139",15863355,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1251,2",Desembarcados,"",""
760774,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","4,9166666668025","0,16666666668607","5,1666666667443","5,3333333334303",16352539,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1144,9",Desembarcados,"",""
790391,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,99999999994179",0,"4,0000000001164","0,083333333255723","4,0833333333721","5,0833333333139",17207073,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1239,7",Desembarcados,"",""
760627,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,50000000005821",0,"9,0833333334303","0,083333333255723","9,1666666666861","9,6666666667443",16351895,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1100,8",Desembarcados,"",""
735461,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,083333333314","0,16666666668607","5,3333333334303","0,083333333255723","5,5833333333721","19,666666666686",15863350,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1436,2",Desembarcados,"",""
792282,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,4999999998836","0,083333333430346","3,0833333332557",0,"3,1666666666861","9,6666666665697",17280964,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1122,7",Desembarcados,"",""
760400,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"7,3333333333139","0,083333333430346","5,1666666665697","0,083333333430346","5,3333333334303","12,666666666744",16351692,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1318,3",Desembarcados,"",""
759825,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"26,833333333314","0,083333333255723","5,0000000000582","0,083333333255723","5,1666666665697","31,999999999884",16341635,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1354,9",Desembarcados,"",""
760570,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666651145","0,083333333430346","4,5833333332557","0,083333333430346","4,7500000001164","4,9166666666279",16351877,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1163,1",Desembarcados,"",""
777935,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"10,5","0,16666666668607",6,"0,66666666674428","6,8333333334303","17,33333333343",16843346,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1613,2",Desembarcados,"",""
759949,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,4166666666861","0,083333333430346","5,5833333331975",0,"5,6666666666279","8,0833333333139",16343388,BRSAL,BRARE,2501,"Granel Sólido",0,0,1319,Desembarcados,"",""
781971,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,66666666656965",0,"3,9999999999418",0,"3,9999999999418","4,6666666665114",16967331,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1425,4",Desembarcados,"",""
790723,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"7,3333333333139","0,083333333255723","5,4166666666861",0,"5,4999999999418","12,833333333256",17208295,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1478,1",Desembarcados,"",""
786356,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"7,5",0,"6,4166666666279",0,"6,4166666666279","13,916666666628",17109725,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1157,5",Desembarcados,"",""
801549,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"1,7499999999418","0,083333333255723","4,6666666666861","0,16666666668607","4,9166666666279","6,6666666665697",17561524,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1429,9",Desembarcados,"",""
768852,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,5833333333721","0,083333333255723","5,0000000000582","0,083333333255723","5,1666666665697","7,7499999999418",16691189,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1222,6",Desembarcados,"",""
768546,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,6666666667443","0,083333333255723","4,3333333333139",0,"4,4166666665697","11,083333333314",16691193,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1362,9",Desembarcados,"",""
768348,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"41,166666666744","0,16666666651145","5,9166666667443","0,083333333255723","6,1666666665114","47,333333333256",16691194,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1672,4",Desembarcados,"",""
783584,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,8333333331975","0,083333333430346","6,9166666666861","0,083333333255723","7,0833333333721","8,9166666665697",17005038,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1825,4",Desembarcados,"",""
772934,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"5,6666666666279","0,16666666668607","5,8333333333139","5,8333333333139",16691042,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1848,7",Desembarcados,"",""
781532,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,1666666666861",0,"3,4999999998836",0,"3,4999999998836","6,6666666665697",16948087,BRSAL,BRARE,2501,"Granel Sólido",0,0,"907,6",Desembarcados,"",""
781059,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,33333333337214","0,24999999994179","3,1666666666861",0,"3,4166666666279","3,75",16926467,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1036,4",Desembarcados,"",""
776225,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"4,7499999999418",0,"4,7499999999418","4,7499999999418",16781113,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1357,1",Desembarcados,"",""
768802,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,4166666666279","0,083333333255723","3,9166666666861","0,24999999994179","4,2499999998836","7,6666666665114",16691192,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1537,3",Desembarcados,"",""
772928,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"17,916666666744","0,083333333255723","4,4166666667443","0,083333333255723","4,5833333332557","22,5",16691036,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1633,5",Desembarcados,"",""
790791,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"7,2499999998836",0,"6,5833333333139",0,"6,5833333333139","13,833333333198",17208827,BRSAL,BRARE,2501,"Granel Sólido",0,0,1663,Desembarcados,"",""
763992,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,25","0,083333333430346","4,0833333333721","0,083333333255723","4,2500000000582","6,5000000000582",16439558,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1246,4",Desembarcados,"",""
767336,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"20,750000000058","8,8333333333139","15,66666666657",0,"24,499999999884","45,249999999942",16691197,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1682,8",Desembarcados,"",""
790437,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"4,9166666666279",0,"4,9166666666279","4,9166666666279",17207130,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1212,7",Desembarcados,"",""
766922,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"15,999999999942","0,41666666680248","4,1666666666279","0,083333333255723","4,6666666666861","20,666666666628",16691195,BRSAL,BRARE,2501,"Granel Sólido",0,0,1334,Desembarcados,"",""
787280,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"8,8333333333139","0,083333333255723","4,3333333333139","0,083333333430346","4,5","13,333333333314",17116686,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1092,1",Desembarcados,"",""
779412,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,0833333333139","0,083333333430346","5,25","0,083333333255723","5,4166666666861","10,5",16896758,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1590,4",Desembarcados,"",""
776193,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"23,416666666686",0,"4,5833333332557",0,"4,5833333332557","27,999999999942",16780830,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1227,8",Desembarcados,"",""
766114,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,1666666665697","0,083333333430346","5,8333333333139",0,"5,9166666667443","11,083333333314",16526808,BRSAL,BRARE,2501,"Granel Sólido",0,0,1605,Desembarcados,"",""
766745,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","4,1666666668025",0,"4,2500000000582","4,4166666667443",16533785,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1060,3",Desembarcados,"",""
786147,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","6,0833333332557","5,25","0,16666666668607","11,499999999942","11,583333333372",17108883,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1248,8",Desembarcados,"",""
766751,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"11,33333333343","0,083333333255723","4,1666666666279","0,083333333430346","4,3333333333139","15,666666666744",16533791,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1063,1",Desembarcados,"",""
766738,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,6666666666861","0,083333333430346","5,3333333332557","0,24999999994179","5,6666666666279","10,333333333314",16533778,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1246,5",Desembarcados,"",""
775661,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"64,083333333372","0,083333333255723","4,5","0,24999999994179","4,8333333331975","68,91666666657",16776623,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1220,4",Desembarcados,"",""
766565,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"5,4999999999418",0,"5,4999999999418","5,4999999999418",16531279,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1392,1",Desembarcados,"",""
772465,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,50000000005821","0,83333333325572","4,5","0,083333333430346","5,4166666666861","5,9166666667443",16691199,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1338,7",Desembarcados,"",""
800818,BRARE,"Cais Comercial","Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"0,16666666668607","0,083333333255723","8,0000000000582","0,16666666668607","8,25","8,4166666666861",17552930,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1457,3",Desembarcados,"",""
772458,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"46,333333333314","0,083333333255723","13,5","0,083333333430346","13,666666666686",60,16691198,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1431,5",Desembarcados,"",""
773112,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,8333333332557","0,083333333430346","4,6666666665114","0,083333333430346","4,8333333333721","8,6666666666279",16700198,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1839,6",Desembarcados,"",""
773626,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,5833333333139","0,66666666674428","6,4166666666279","0,083333333430346","7,1666666668025","10,750000000116",16703469,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1819,1",Desembarcados,"",""
784509,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","1,0833333331975","7,0000000001164","0,083333333255723","8,1666666665697","8,25",17026982,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1333,1",Desembarcados,"",""
782582,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"13,249999999884",0,"13,249999999884","13,249999999884",16990740,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1797,8",Desembarcados,"",""
802336,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"13,750000000116",0,"4,5833333332557",0,"4,5833333332557","18,333333333372",17577391,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1203,3",Desembarcados,"",""
766238,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,666666666802","2,4999999999418","4,8333333333721",0,"7,3333333333139","22,000000000116",16526935,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1585,6",Desembarcados,"",""
739767,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"16,166666666628","0,083333333430346","3,5833333333139","0,083333333255723","3,75","19,916666666628",15865925,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1219,2",Desembarcados,"",""
784376,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,3333333334303","1,6666666666861","4,5833333332557","0,16666666668607","6,4166666666279","8,7500000000582",17026685,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1315,5",Desembarcados,"",""
784029,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","4,5833333334303","0,083333333255723","4,7499999999418","4,9166666666279",17014191,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1545,2",Desembarcados,"",""
